task, time
addition, 2.84506475453185
target, 1.87523465523616
addition, 2.66379713973484
target, 1.78213221399767
addition, 2.78210374949557
target, 1.83714299409943
addition, 2.49937890277622
target, 1.64395852566354
addition, 2.35012482280664
target, 2.26389786376384
addition, 3.20025257957551
target, 1.92628634753439
addition, 2.34959694420163
target, 1.78713531934152
addition, 3.63795211984704
target, 1.69630049729324
addition, 3.01686295395428
target, 1.62395740296538
addition, 2.35656460305898
target, 2.00580693659379
addition, 2.43478037876212
target, 1.82489805780153
addition, 2.78062608827577
target, 1.52027953981308
addition, 2.14375294433664
addition, 2.14898825004955
target, 2.19516090873784
target, 1.48411733339416
addition, 1.6902706913766
target, 1.91010964156981
addition, 2.81218888963077
target, 1.85588619296628
addition, 4.56825611239332
target, 1.49714153002924
addition, 5.98686422372981
target, 1.56838044448641
addition, 2.96174211296275
target, 1.95649509479666
addition, 2.35259309870176
target, 2.0007213589712
addition, 2.66802861386151
target, 1.66390987035618
addition, 2.10230293004303
target, 1.8613095853731
addition, 2.72939724174333
target, 1.90961369889355
addition, 2.32622823314111
target, 1.83415496079649
addition, 2.21372645664435
target, 1.72989422789358
addition, 4.32404470681871
target, 1.82447307284678
addition, 2.10663229493668
target, 2.10349119079605
addition, 2.82925143906969
target, 2.04349151892672
addition, 2.99176185387462
target, 2.07447623313838
addition, 2.91185421816855
target, 1.88483575776315
addition, 2.64319499980749
target, 1.62973555553621
addition, 2.26513665369186
target, 1.85196731330927
addition, 3.13126804149604
target, 1.77410541222584
addition, 2.09500073522611
target, 2.19412351720799
addition, 3.19290301905095
target, 1.52955328237055
addition, 2.55752748453481
target, 2.14107036865575
addition, 2.48461820535323
target, 1.48552367229216
addition, 2.6581753206422
target, 1.77133369796017
addition, 3.21325276468491
target, 1.9437607477207
addition, 2.43173281372143
addition, 1.81298924360085
target, 2.11298924360085
target, 2.0734124704406
addition, 2.5252682986137
target, 2.16959547609691
addition, 2.45715529080098
target, 2.15026429330282
addition, 3.03374559290509
target, 1.77458110835222
addition, 2.46353258229013
target, 1.79985541795484
addition, 3.08738852733496
target, 1.98069302044376
addition, 2.70486895509331
target, 2.14900031600767
addition, 3.3515150087079
target, 2.00507115477519
addition, 3.12919544851614
target, 1.70257696760139
addition, 2.57715016398948
target, 1.79102544963573
addition, 3.97197220288709
target, 1.82703894703563
addition, 2.63136451063582
target, 2.0810863887797
addition, 2.59995917990241
target, 1.82182644294548
addition, 2.80697554378924
target, 1.96677991644579
addition, 2.82854514687709
target, 1.91714721208969
addition, 2.43945323995368
addition, 1.73129079057953
target, 1.8280964210822
target, 2.25200572997
addition, 2.71110636886418
target, 2.48487364988748
addition, 3.14912948041099
addition, 2.23751621193671
target, 2.53751621193671
addition, 2.00179300102782
target, 2.30179300102782
target, 1.74163062374262
addition, 2.03211702425494
target, 1.62416535812396
addition, 2.92379835825426
target, 2.22782123172257
addition, 2.91576856753203
addition, 1.72690056354152
target, 1.92004441215192
target, 2.36525591467785
addition, 3.11706065638757
target, 1.8271494426816
addition, 2.01867744366909
target, 1.48635177320293
addition, 6.39199042617331
target, 1.7
addition, 14.9243149878733
target, 1.82371973991939
addition, 2.74845567292838
target, 1.89924339617957
addition, 2.67434565796503
target, 1.44225219977216
addition, 2.15906829059674
target, 1.87902669116863
addition, 2.55962337409929
target, 1.70064891238299
addition, 2.42618963942139
target, 1.7658350424779
addition, 2.54610505371283
target, 1.71635634535804
addition, 2.36423636683991
target, 1.79143466156203
addition, 2.90106255450128
target, 1.69642937309705
addition, 2.00840529806424
target, 1.74539760013364
addition, 2.37951236843351
target, 1.64989494864317
addition, 2.49223533702009
target, 1.77212670641624
addition, 2.51052688021895
target, 1.6488594941893
addition, 2.27607719610145
target, 1.86700870949939
addition, 4.4714647801583
target, 1.6099007165298
addition, 2.94623494616269
target, 1.77267603677013
addition, 2.72028009952863
target, 1.76507013026358
addition, 2.25626469990285
target, 1.53386215307215
addition, 2.5068763525165
target, 1.82778091141746
addition, 2.94331378030316
target, 1.79794842351216
addition, 2.30882640522929
target, 1.88291879642931
addition, 2.81201131771483
addition, 1.89230340393002
target, 2.18977519363346
target, 1.89241060346919
addition, 2.5416607939015
target, 2.46642661003435
addition, 2.84633075544007
target, 2.13164893332035
addition, 2.44383870611599
target, 1.88312977761546
addition, 2.66571727764366
target, 1.65511440301216
addition, 2.8322482037643
target, 1.74551317078522
addition, 2.30725096958422
target, 2.54940992465353
addition, 2.96098602573035
target, 2.00440779030597
addition, 2.51555833693353
target, 2.03754935980902
addition, 2.75017079506013
target, 1.83635766559557
addition, 2.49868785790281
target, 1.9211489996282
addition, 2.85642038592542
target, 1.7602909038237
addition, 2.56245000858878
target, 1.75292659445921
addition, 2.49356548420491
target, 1.79852895979036
addition, 2.9032837019996
target, 1.57822258208113
addition, 2.71933346206704
target, 1.85392222864862
addition, 2.63326572627961
target, 1.69440928433362
addition, 3.45501032567889
target, 1.86492300328745
addition, 2.78721139612857
target, 2.07375123642219
addition, 3.23620117199408
target, 1.98276804787837
addition, 2.60564982850383
target, 1.72830395563098
addition, 2.43342832367503
target, 1.53427136499846
addition, 2.50574670796762
target, 2.0508876557411
addition, 2.38131321064241
target, 1.64746659982039
addition, 2.78967676104894
target, 1.7445969684734
addition, 2.95664817319529
target, 2.15660357951521
addition, 2.59525615660454
target, 1.7768234335427
addition, 2.56919019633605
target, 2.15842892025032
addition, 2.64727720960039
target, 1.72014142694785
addition, 2.42924614828216
target, 1.81312384819921
addition, 2.85329068639104
target, 1.86384230925789
addition, 2.96354357069706
target, 1.90592401403494
addition, 2.89766491078947
target, 1.73857864578959
addition, 2.11086341480108
