task, time
addition, 2.59461471917021
target, 2.55490294850132
addition, 2.57979896865885
target, 2.00766718596123
addition, 3.31497799575906
target, 1.81463485297745
addition, 2.75862015790483
target, 1.99059854917087
addition, 3.01853185053915
target, 1.62189174564483
addition, 2.08463295541322
addition, 2.05743949457204
target, 2.22101793020533
target, 2.06935842715925
addition, 2.99929404394044
target, 2.20831632469068
addition, 3.10912538501603
target, 1.99125310837099
addition, 2.53221122686817
target, 1.70395670975803
addition, 2.5572387488486
target, 2.0153183423003
addition, 2.03483898619314
target, 2.06130728988365
addition, 3.15181151942929
target, 1.97556689390349
addition, 3.16360851074373
target, 1.90952050401066
addition, 2.28370301193369
target, 2.08869223935555
addition, 2.97431065690966
target, 2.10522329830698
addition, 2.12190226842681
target, 1.94558397148734
addition, 3.29870465553356
target, 1.95149004457552
addition, 2.78040456687692
target, 1.90967482566027
addition, 2.9347300648686
target, 2.00854814407835
addition, 2.47894769095554
target, 1.92519035192668
addition, 3.27556727761999
target, 1.77123554648394
addition, 3.18295243218388
target, 1.95165527134719
addition, 2.40207183976699
target, 1.99206927348613
addition, 3.0029514416486
target, 2.17564507203856
addition, 3.14296466588774
target, 1.77485637826521
addition, 2.79026565864837
target, 2.01867139072381
addition, 2.91114247600001
target, 1.78809126690377
addition, 3.23916154882719
target, 1.91160651081654
addition, 2.27326753901479
target, 2.09208225373751
addition, 3.04186364007395
target, 2.4901584545495
addition, 3.67879740775358
target, 1.93712022821622
addition, 2.74250210379783
target, 1.87033940779392
addition, 2.70688830845539
target, 1.97111129470398
addition, 3.04789698639527
target, 1.87939246909942
addition, 2.85819227729039
target, 1.97876680429947
addition, 2.75911502413751
target, 1.74836417924059
addition, 2.85093421642934
target, 1.9532712019524
addition, 2.4018980341671
target, 2.05864763583353
addition, 3.45970959747838
target, 2.05283730132767
addition, 2.4422665698766
target, 1.81557315497793
addition, 2.67373184893739
target, 1.99415887311705
addition, 2.91723447627494
target, 1.95561374212354
addition, 2.35078078257179
target, 1.96130151937868
addition, 2.75988594655016
target, 1.85688624205793
addition, 2.83099185491459
target, 1.89748612720977
addition, 3.48176643511174
target, 1.83136061470114
addition, 2.18909730133641
addition, 2.95227596177332
target, 3.0229911871026
target, 2.18315238377885
addition, 2.6604816822594
target, 1.77583436006089
addition, 3.51002186773326
target, 1.89768794849978
addition, 3.08990794352615
target, 1.99695152753715
addition, 2.46709546231687
addition, 2.21481031165383
target, 2.3896504113752
target, 1.92357086629047
addition, 2.82788668104043
target, 1.93961852902662
addition, 2.9767853318691
target, 2.03685932308436
addition, 2.47200063891693
target, 2.0008309267419
addition, 3.18949197844076
addition, 1.66756869410746
target, 2.26795312392542
target, 2.0067200337696
addition, 3.07909444669891
target, 2.02158451129078
addition, 3.05370391898174
target, 1.87476430143822
addition, 2.72329250658226
target, 1.90900000534982
addition, 2.82327676134906
target, 2.11719239938948
addition, 2.43494299149659
target, 1.81808719592575
addition, 2.87339987614715
target, 2.26759031486333
addition, 3.19382285518453
target, 1.95980725486448
addition, 2.90633339059014
target, 1.69969934762475
addition, 2.16312357960228
addition, 2.1598843963529
target, 2.16834683761679
target, 1.90000997548115
addition, 2.77953752583857
target, 1.69602919420764
addition, 2.16019656753238
target, 2.12996452440434
addition, 2.66482006964953
target, 2.24270875856184
addition, 3.93638261394542
target, 2.15108359345924
addition, 2.29208725891648
target, 1.98221315269696
addition, 2.93707484497028
target, 1.83718276294972
addition, 2.85660214461429
target, 1.86195061618588
addition, 2.24163883010016
target, 1.92692965501219
addition, 2.8118843473614
target, 2.16560292493044
addition, 2.27851275338524
target, 1.90139342565834
addition, 3.25233121168127
target, 1.92433889776095
addition, 2.26554781311316
target, 2.01946573809487
addition, 3.07561451925796
target, 1.92749361293784
addition, 2.39117680890619
addition, 2.55137952951233
target, 2.61141555194126
target, 1.98541407040858
addition, 2.85679349895982
target, 1.94449351885072
addition, 2.39872140235512
target, 1.99380797071518
addition, 2.96864436307289
target, 1.76391677096388
